,filename,num_cands,parties,kmeans_sil,kmeans_strong,kmeans_weak,s_slates,s_slates_p,s_portion,s_dist,s_sil,w_slates,w_slates_p,w_portion,w_dist,w_sil
93,scot-elex/7_cands\eilean_siar_2012_ward5.csv,7,"{1: 'SNP', 2: 'Ind', 3: 'Ind', 4: 'Ind', 5: 'Ind', 6: 'Ind', 7: 'Ind'}",0.2411574456254898,0.23547008547008547,0.23547008547008547,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Ind', 'Ind', 'Ind', 'Ind')}",0.15555555555555556,0.2219373219373218,0.23859880511477244,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Ind', 'Ind', 'Ind', 'Ind')}",0.8435897435897436,0.043732193732193725,0.23859880511477244
94,scot-elex/7_cands\eilean_siar_2012_ward6.csv,7,"{1: 'Ind', 2: 'Ind', 3: 'SNP', 4: 'SNP', 5: 'Ind', 6: 'Ind', 7: 'Ind'}",0.2930242866696263,0.32466666666666666,0.223,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Ind',), 1: ('Ind', 'Ind', 'SNP', 'SNP', 'Ind', 'Ind')}",0.46066666666666667,0.15149999999999997,0.2867080351304921,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'SNP', 'Ind', 'Ind', 'Ind')}",0.8373333333333334,0.048,0.3115445432327637
95,scot-elex/7_cands\eilean_siar_2022_ward10.csv,7,"{1: 'Ind', 2: 'Ind', 3: 'SNP', 4: 'Ind', 5: 'Ind', 6: 'SNP', 7: 'Ind'}",0.29073789573472075,0.29806362378976486,0.10857538035961273,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Ind',), 1: ('Ind', 'Ind', 'SNP', 'Ind', 'Ind', 'SNP')}",0.26625172890733056,0.2131742738589213,0.23400934585431304,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Ind', 'Ind', 'SNP', 'Ind')}",0.7178423236514523,0.0730751498386353,0.27611335234521706
96,scot-elex/7_cands\falkirk_2012_ward7.csv,7,"{1: 'SNP', 2: 'Lab', 3: 'Lab', 4: 'Ind', 5: 'Ind', 6: 'Con', 7: 'SNP'}",0.4662723928621738,0.049840734495034664,0.39038785834738615,"{0: (2, 3), 1: (1, 4, 5, 6, 7)}","{0: ('Lab', 'Lab'), 1: ('SNP', 'Ind', 'Ind', 'Con', 'SNP')}",0.35413153456998314,0.1821528948847665,0.4534785791573001,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('Con',), 1: ('SNP', 'Lab', 'Lab', 'Ind', 'Ind', 'SNP')}",0.8613453250890013,0.0424395727937043,0.28776031151415354
97,scot-elex/7_cands\falkirk_2017_ward4.csv,7,"{1: 'Ind', 2: 'SNP', 3: 'Lab', 4: 'Con', 5: 'Gr', 6: 'Lab', 7: 'SNP'}",0.5048969165068381,0.03551719258525541,0.22322060280175463,"{0: (2, 7), 1: (1, 3, 4, 5, 6)}","{0: ('SNP', 'SNP'), 1: ('Ind', 'Lab', 'Con', 'Gr', 'Lab')}",0.35418140653742747,0.18413046554407847,0.4954956778458064,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'SNP', 'Lab', 'Gr', 'Lab', 'SNP')}",0.8587802462148012,0.040847129852365466,0.3672565872303016
98,scot-elex/7_cands\falkirk_2017_ward9.csv,7,"{1: 'Ind', 2: 'SNP', 3: 'SNP', 4: 'Con', 5: 'Gr', 6: 'Lab', 7: 'Ind'}",0.4723784006496435,0.20495735607675905,0.20495735607675905,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'SNP', 'SNP', 'Gr', 'Lab', 'Ind')}",0.3686922530206112,0.17935619521440407,0.36565018136411764,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'SNP', 'SNP', 'Gr', 'Lab', 'Ind')}",0.8336886993603412,0.04184434968017055,0.36565018136411764
99,scot-elex/7_cands\falkirk_2022_ward3.csv,7,"{1: 'SNP', 2: 'SNP', 3: 'Con', 4: 'Gr', 5: 'Lab', 6: 'Lab', 7: 'Ind'}",0.4957181729938037,0.0331496062992126,0.26496062992125985,"{0: (1, 2), 1: (3, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Con', 'Gr', 'Lab', 'Lab', 'Ind')}",0.41543307086614173,0.15989763779527566,0.49009960929223495,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'SNP', 'Gr', 'Lab', 'Lab', 'Ind')}",0.8688188976377953,0.03931758530183728,0.32377474181191646
100,scot-elex/7_cands\falkirk_2022_ward4.csv,7,"{1: 'Lab', 2: 'SNP', 3: 'Con', 4: 'Con', 5: 'LD', 6: 'Gr', 7: 'SNP'}",0.5282810039266933,0.025842853162440792,0.16634159933129006,"{0: (2, 7), 1: (1, 3, 4, 5, 6)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'Con', 'LD', 'Gr')}",0.4031763722485372,0.16145862357202598,0.5199417211419448,"{0: (3, 4), 1: (1, 2, 5, 6, 7)}","{0: ('Con', 'Con'), 1: ('Lab', 'SNP', 'LD', 'Gr', 'SNP')}",0.8512120367790471,0.043589041913784134,0.48754339883752223
101,scot-elex/7_cands\falkirk_2022_ward6.csv,7,"{1: 'API', 2: 'Lab', 3: 'Con', 4: 'Lab', 5: 'Gr', 6: 'SNP', 7: 'SNP'}",0.5256116028453005,0.0383364312267658,0.2802044609665427,"{0: (6, 7), 1: (1, 2, 3, 4, 5)}","{0: ('SNP', 'SNP'), 1: ('API', 'Lab', 'Con', 'Lab', 'Gr')}",0.4253407682775712,0.1649628252788105,0.5124470747212589,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('API', 'Lab', 'Lab', 'Gr', 'SNP', 'SNP')}",0.8672552664188352,0.03841387856257743,0.321517645822843
102,scot-elex/7_cands\falkirk_2022_ward8.csv,7,"{1: 'API', 2: 'SNP', 3: 'Lab', 4: 'Con', 5: 'SNP', 6: 'Gr', 7: 'LD'}",0.517159732421387,0.02674937003295212,0.21564256638883506,"{0: (2, 5), 1: (1, 3, 4, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('API', 'Lab', 'Con', 'Gr', 'LD')}",0.3256445047489824,0.19122892033339803,0.5081547089664659,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('API', 'SNP', 'Lab', 'SNP', 'Gr', 'LD')}",0.8557860050397363,0.03618272274988694,0.3850792927190392
103,scot-elex/7_cands\fife_2012_ward11.csv,7,"{1: 'Lab', 2: 'SNP', 3: 'Con', 4: 'SSC', 5: 'SNP', 6: 'LD', 7: 'Lab'}",0.5273547344008793,0.08978713768115942,0.3791893115942029,"{0: (1, 7), 1: (2, 3, 4, 5, 6)}","{0: ('Lab', 'Lab'), 1: ('SNP', 'Con', 'SSC', 'SNP', 'LD')}",0.47214673913043476,0.15763134057971012,0.4991741548738467,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'SNP', 'SSC', 'SNP', 'LD', 'Lab')}",0.9087409420289855,0.027438103864734296,0.3370277531214509
104,scot-elex/7_cands\fife_2012_ward13.csv,7,"{1: 'Lab', 2: 'Lab', 3: 'Con', 4: 'LD', 5: 'SNP', 6: 'SSC', 7: 'SNP'}",0.5295208371481536,0.0808665231431647,0.44954251883745966,"{0: (1, 2), 1: (3, 4, 5, 6, 7)}","{0: ('Lab', 'Lab'), 1: ('Con', 'LD', 'SNP', 'SSC', 'SNP')}",0.43057050592034446,0.17256458557588766,0.4926820097740115,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'Lab', 'LD', 'SNP', 'SSC', 'SNP')}",0.8810548977395048,0.03614998205956227,0.3000785717915476
105,scot-elex/7_cands\fife_2012_ward16.csv,7,"{1: 'SSC', 2: 'Lab', 3: 'LD', 4: 'Con', 5: 'Lab', 6: 'SNP', 7: 'SNP'}",0.5806667990645684,0.05698711595639247,0.48909811694747274,"{0: (6, 7), 1: (1, 2, 3, 4, 5)}","{0: ('SNP', 'SNP'), 1: ('SSC', 'Lab', 'LD', 'Con', 'Lab')}",0.3830525272547076,0.182581764122894,0.5494586529735017,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('SSC', 'Lab', 'LD', 'Lab', 'SNP', 'SNP')}",0.9157581764122894,0.024900891972249744,0.3011097831998671
106,scot-elex/7_cands\fife_2012_ward17.csv,7,"{1: 'Con', 2: 'LD', 3: 'SNP', 4: 'Lab', 5: 'SNP', 6: 'Gr', 7: 'LD'}",0.4213338475372911,0.23711882229232387,0.4069400630914827,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('LD',), 1: ('Con', 'SNP', 'Lab', 'SNP', 'Gr', 'LD')}",0.2916929547844374,0.20788643533123036,0.34519221452028964,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'SNP', 'Lab', 'SNP', 'Gr', 'LD')}",0.8397476340694007,0.04679284963196637,0.2492531210523643
107,scot-elex/7_cands\fife_2012_ward3.csv,7,"{1: 'Ind', 2: 'SNP', 3: 'Lab', 4: 'SNP', 5: 'LD', 6: 'Con', 7: 'Lab'}",0.40081421354199287,0.2765605981568423,0.46400625978090765,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Lab',), 1: ('Ind', 'SNP', 'SNP', 'LD', 'Con', 'Lab')}",0.28482003129890454,0.20179099287080507,0.3343384427549807,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('Con',), 1: ('Ind', 'SNP', 'Lab', 'SNP', 'LD', 'Lab')}",0.8410711180664232,0.04576015765374139,0.25572407230213196
108,scot-elex/7_cands\fife_2012_ward4.csv,7,"{1: 'Gr', 2: 'Con', 3: 'SNP', 4: 'Lab', 5: 'LD', 6: 'Lab', 7: 'SNP'}",0.42087810991543706,0.06705943510656732,0.42756887887714434,"{0: (4, 6), 1: (1, 2, 3, 5, 7)}","{0: ('Lab', 'Lab'), 1: ('Gr', 'Con', 'SNP', 'LD', 'SNP')}",0.34725350892393,0.1955120429734884,0.40909988666407365,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'SNP', 'Lab', 'LD', 'Lab', 'SNP')}",0.8547911973661411,0.041847166868826925,0.2617585698803723
109,scot-elex/7_cands\fife_2012_ward6.csv,7,"{1: 'UKIP', 2: 'Con', 3: 'Lab', 4: 'SNP', 5: 'SNP', 6: 'LD', 7: 'Lab'}",0.42326931470558465,0.06552812325969927,0.48217932058659735,"{0: (4, 5), 1: (1, 2, 3, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('UKIP', 'Con', 'Lab', 'LD', 'Lab')}",0.3252273992945981,0.19677928346018217,0.41355818264034094,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('UKIP',), 1: ('Con', 'Lab', 'SNP', 'SNP', 'LD', 'Lab')}",0.820865045479859,0.05417362786956256,0.22483862936537924
110,scot-elex/7_cands\fife_2017_ward10.csv,7,"{1: 'Lab', 2: 'LD', 3: 'SNP', 4: 'Gr', 5: 'Con', 6: 'SNP', 7: 'Lab'}",0.49616372668626546,0.04266245309105274,0.3864309697807624,"{0: (3, 6), 1: (1, 2, 4, 5, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'LD', 'Gr', 'Con', 'Lab')}",0.3073276713411021,0.19634603989729418,0.47945870618619196,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('Lab', 'LD', 'SNP', 'Gr', 'SNP', 'Lab')}",0.8546316413193759,0.046151820396339485,0.2913438507563692
111,scot-elex/7_cands\fife_2017_ward16.csv,7,"{1: 'Ind', 2: 'Gr', 3: 'Con', 4: 'SNP', 5: 'LD', 6: 'SNP', 7: 'Lab'}",0.5082603878268849,0.20213840713924902,0.040410843576359656,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('LD',), 1: ('Ind', 'Gr', 'Con', 'SNP', 'SNP', 'Lab')}",0.36858056911938036,0.17605376887242544,0.37053687223499593,"{0: (4, 6), 1: (1, 2, 3, 5, 7)}","{0: ('SNP', 'SNP'), 1: ('Ind', 'Gr', 'Con', 'LD', 'Lab')}",0.8136049840040411,0.054027320082211484,0.49288949205390087
112,scot-elex/7_cands\fife_2017_ward17.csv,7,"{1: 'LD', 2: 'SNP', 3: 'Gr', 4: 'Con', 5: 'SNP', 6: 'Lab', 7: 'LD'}",0.5369185476611594,0.16285758706467662,0.041666666666666664,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('LD',), 1: ('SNP', 'Gr', 'Con', 'SNP', 'Lab', 'LD')}",0.3572761194029851,0.17721289386401332,0.4398107478745632,"{0: (2, 5), 1: (1, 3, 4, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('LD', 'Gr', 'Con', 'Lab', 'LD')}",0.8305348258706468,0.049982231698649446,0.5183338070344163
113,scot-elex/7_cands\fife_2017_ward19.csv,7,"{1: 'Gr', 2: 'SNP', 3: 'Lab', 4: 'LD', 5: 'SNP', 6: 'Con', 7: 'LD'}",0.5234021192480514,0.04008438818565401,0.038358266206367474,"{0: (4, 6, 7), 1: (1, 2, 3, 5)}","{0: ('LD', 'Con', 'LD'), 1: ('Gr', 'SNP', 'Lab', 'SNP')}",0.2882623705408516,0.18181019051272224,0.5040978494520635,"{0: (2, 5), 1: (1, 3, 4, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Gr', 'Lab', 'LD', 'Con', 'LD')}",0.8565400843881856,0.04236799885534066,0.510752408053759
114,scot-elex/7_cands\fife_2017_ward2.csv,7,"{1: 'Lab', 2: 'Con', 3: 'SNP', 4: 'SNP', 5: 'Gr', 6: 'LD', 7: 'Lab'}",0.5021282444223696,0.031180400890868598,0.031180400890868598,"{0: (3, 4), 1: (1, 2, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'Gr', 'LD', 'Lab')}",0.3446547884187082,0.17842427616926565,0.4945719416958276,"{0: (3, 4), 1: (1, 2, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'Gr', 'LD', 'Lab')}",0.8717520415738679,0.03783724266742084,0.4945719416958276
115,scot-elex/7_cands\fife_2017_ward4.csv,7,"{1: 'LD', 2: 'Gr', 3: 'SNP', 4: 'Lab', 5: 'Lab', 6: 'Con', 7: 'SNP'}",0.47800860216556845,0.018280770304214346,0.27176946692715603,"{0: (3, 7), 1: (1, 2, 4, 5, 6)}","{0: ('SNP', 'SNP'), 1: ('LD', 'Gr', 'Lab', 'Lab', 'Con')}",0.34021769466927154,0.1775467485347472,0.47448120393243526,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('Con',), 1: ('LD', 'Gr', 'SNP', 'Lab', 'Lab', 'SNP')}",0.8357521629919062,0.04737650013954791,0.3182684557799024
116,scot-elex/7_cands\fife_2017_ward6.csv,7,"{1: 'SNP', 2: 'Ind', 3: 'Con', 4: 'Gr', 5: 'LD', 6: 'Lab', 7: 'SNP'}",0.4798117812211271,0.16952209197475204,0.16952209197475204,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Ind', 'Gr', 'LD', 'Lab', 'SNP')}",0.44570398041994075,0.1539782730044227,0.39148109862039354,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Ind', 'Gr', 'LD', 'Lab', 'SNP')}",0.8340847610459874,0.044119541414401574,0.39148109862039354
117,scot-elex/7_cands\fife_2017_ward7.csv,7,"{1: 'SNP', 2: 'SNP', 3: 'Lab', 4: 'Gr', 5: 'Lab', 6: 'LD', 7: 'Con'}",0.5364884496767978,0.03932755210710482,0.03932755210710482,"{0: (1, 2), 1: (3, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Gr', 'Lab', 'LD', 'Con')}",0.34717784877529284,0.18609462954510939,0.5209342453602598,"{0: (1, 2), 1: (3, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Gr', 'Lab', 'LD', 'Con')}",0.8674882093412445,0.03981028691206685,0.5209342453602598
118,scot-elex/7_cands\fife_2017_ward8.csv,7,"{1: 'Lab', 2: 'Con', 3: 'Lab', 4: 'Ind', 5: 'SNP', 6: 'Gr', 7: 'SNP'}",0.518791879239418,0.051626175548589344,0.4120297805642633,"{0: (5, 7), 1: (1, 2, 3, 4, 6)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'Lab', 'Ind', 'Gr')}",0.3356191222570533,0.1916046238244518,0.495123752727825,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'Lab', 'Ind', 'SNP', 'Gr', 'SNP')}",0.8685344827586207,0.03980538140020899,0.24721006040954888
119,scot-elex/7_cands\fife_2022_ward11.csv,7,"{1: 'SNP', 2: 'Lab', 3: 'Con', 4: 'Lab', 5: 'SNP', 6: 'Gr', 7: 'LD'}",0.5106949163363881,0.05247589833479404,0.3591148115687993,"{0: (1, 5), 1: (2, 3, 4, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'Lab', 'Gr', 'LD')}",0.32581069237510957,0.18154031551270822,0.4953421778628767,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Lab', 'Lab', 'SNP', 'Gr', 'LD')}",0.8624014022787029,0.0425796085305288,0.2760143995739906
120,scot-elex/7_cands\fife_2022_ward16.csv,7,"{1: 'API', 2: 'SFP', 3: 'Con', 4: 'LD', 5: 'Gr', 6: 'LD', 7: 'SNP'}",0.5014968395909114,0.06965174129353234,0.425787728026534,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('SNP',), 1: ('API', 'SFP', 'Con', 'LD', 'Gr', 'LD')}",0.3286898839137645,0.19485903814262012,0.46690111353290564,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('SFP',), 1: ('API', 'Con', 'LD', 'Gr', 'LD', 'SNP')}",0.8865671641791045,0.03684355997788834,0.2448516220258215
121,scot-elex/7_cands\glasgow_2017_ward12.csv,7,"{1: 'Con', 2: 'SNP', 3: 'Gr', 4: 'TUSC', 5: 'Lab', 6: 'SNP', 7: 'LD'}",0.48241393545504563,0.20758483033932135,0.20758483033932135,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Gr', 'TUSC', 'Lab', 'SNP', 'LD')}",0.35845955148526476,0.1749246604829557,0.3878905802347429,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Gr', 'TUSC', 'Lab', 'SNP', 'LD')}",0.8726077257250205,0.03314938749951077,0.3878905802347429
122,scot-elex/7_cands\glasgow_2017_ward15.csv,7,"{1: 'Con', 2: 'LD', 3: 'Gr', 4: 'SNP', 5: 'Lab', 6: 'Lab', 7: 'SNP'}",0.5010779213729882,0.048167539267015703,0.3055846422338569,"{0: (4, 7), 1: (1, 2, 3, 5, 6)}","{0: ('SNP', 'SNP'), 1: ('Con', 'LD', 'Gr', 'Lab', 'Lab')}",0.4162303664921466,0.16160558464223382,0.4888644075444337,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'Gr', 'SNP', 'Lab', 'Lab', 'SNP')}",0.9020942408376963,0.030104712041884786,0.31574017287576855
123,scot-elex/7_cands\glasgow_2017_ward2.csv,7,"{1: 'LD', 2: 'Lab', 3: 'SNP', 4: 'Gr', 5: 'Lab', 6: 'Con', 7: 'SNP'}",0.4711303887949195,0.05018587360594796,0.2965028225251274,"{0: (3, 7), 1: (1, 2, 4, 5, 6)}","{0: ('SNP', 'SNP'), 1: ('LD', 'Lab', 'Gr', 'Lab', 'Con')}",0.3450364863004268,0.18618339529120187,0.45887023310013364,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('Con',), 1: ('LD', 'Lab', 'SNP', 'Gr', 'Lab', 'SNP')}",0.8876497315159025,0.033870301528294094,0.33540774463187384
124,scot-elex/7_cands\glasgow_2017_ward22.csv,7,"{1: 'SNP', 2: 'LD', 3: 'SNP', 4: 'Con', 5: 'Gr', 6: 'Lab', 7: 'Lab'}",0.5157598051123117,0.06259218289085546,0.32337758112094395,"{0: (1, 3), 1: (2, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('LD', 'Con', 'Gr', 'Lab', 'Lab')}",0.34365781710914456,0.18198746312684355,0.49471384826543896,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'LD', 'SNP', 'Gr', 'Lab', 'Lab')}",0.9126106194690266,0.027593411996066877,0.27863928703236074
125,scot-elex/7_cands\glasgow_2017_ward23.csv,7,"{1: 'Gr', 2: 'Con', 3: 'LD', 4: 'SNP', 5: 'Ind', 6: 'Lab', 7: 'SNP'}",0.47446604159973504,0.21999809813617344,0.21999809813617344,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'LD', 'SNP', 'Ind', 'Lab', 'SNP')}",0.35422213769494104,0.17072397616330703,0.3865562688847297,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'LD', 'SNP', 'Ind', 'Lab', 'SNP')}",0.8695321414986686,0.03390072270825412,0.3865562688847297
126,scot-elex/7_cands\glasgow_2022_ward20.csv,7,"{1: 'Con', 2: 'LD', 3: 'Gr', 4: 'SNP', 5: 'Lab', 6: 'SNP', 7: 'Lab'}",0.5235480663444033,0.05024121295658167,0.3351481736733287,"{0: (4, 6), 1: (1, 2, 3, 5, 7)}","{0: ('SNP', 'SNP'), 1: ('Con', 'LD', 'Gr', 'Lab', 'Lab')}",0.3487250172294969,0.17670572019297057,0.5070794484836029,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'Gr', 'SNP', 'Lab', 'SNP', 'Lab')}",0.8803583735354927,0.037284631288766364,0.30170802996381135
127,scot-elex/7_cands\glasgow_2022_ward22.csv,7,"{1: 'Gr', 2: 'SNP', 3: 'Con', 4: 'TUSC', 5: 'SNP', 6: 'LD', 7: 'Lab'}",0.4464604248906487,0.10267203513909225,0.3113103953147877,"{0: (1, 2, 5), 1: (3, 4, 6, 7)}","{0: ('Gr', 'SNP', 'SNP'), 1: ('Con', 'TUSC', 'LD', 'Lab')}",0.31643484626647145,0.19719985358711553,0.4394575000135756,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'SNP', 'TUSC', 'SNP', 'LD', 'Lab')}",0.8947657393850659,0.026781356759394807,0.32971103315740824
128,scot-elex/7_cands\highland_2012_ward11.csv,7,"{1: 'Con', 2: 'Ind', 3: 'Ind', 4: 'Lab', 5: 'LD', 6: 'SNP', 7: 'Ind'}",0.2790791426524112,0.023395909218268424,0.45348837209302323,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('Con', 'Ind', 'Ind', 'Lab', 'LD', 'Ind')}",0.24964976183804988,0.21747454936023133,0.2793726054672913,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'Ind', 'Lab', 'LD', 'SNP', 'Ind')}",0.905575791538246,0.02778556084804334,0.2290155536091984
129,scot-elex/7_cands\highland_2012_ward15.csv,7,"{1: 'Ind', 2: 'LD', 3: 'Con', 4: 'SNP', 5: 'SNP', 6: 'Lab', 7: 'SC'}",0.3886577888512794,0.30161143204621466,0.4209486166007905,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Ind',), 1: ('LD', 'Con', 'SNP', 'SNP', 'Lab', 'SC')}",0.2766798418972332,0.2176700111482718,0.27953276184073744,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('SC',), 1: ('Ind', 'LD', 'Con', 'SNP', 'SNP', 'Lab')}",0.8637883855275159,0.0434782608695652,0.22101540602058845
130,scot-elex/7_cands\highland_2012_ward16.csv,7,"{1: 'LD', 2: 'Ind', 3: 'Con', 4: 'SC', 5: 'Lab', 6: 'SNP', 7: 'Ind'}",0.26610824784812553,0.01837341259119157,0.4436638746284788,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('LD', 'Ind', 'Con', 'SC', 'Lab', 'Ind')}",0.26128073493650367,0.2155498513915159,0.26577509606007604,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('SC',), 1: ('LD', 'Ind', 'Con', 'Lab', 'SNP', 'Ind')}",0.8451769791948122,0.04530307124200662,0.2081499848061335
131,scot-elex/7_cands\highland_2012_ward2.csv,7,"{1: 'Ind', 2: 'Con', 3: 'Ind', 4: 'LD', 5: 'Ind', 6: 'Lab', 7: 'SNP'}",0.30242565354272005,0.09590472210614291,0.40451316339323024,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Ind',), 1: ('Ind', 'Con', 'LD', 'Ind', 'Lab', 'SNP')}",0.2975344755536983,0.20075915865719435,0.29225835519495974,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'Ind', 'LD', 'Ind', 'Lab', 'SNP')}",0.8775595486836607,0.03426661094860011,0.24644671271229698
132,scot-elex/7_cands\highland_2012_ward21.csv,7,"{1: 'Ind', 2: 'Con', 3: 'UKIP', 4: 'SNP', 5: 'SNP', 6: 'LD', 7: 'Lab'}",0.35674210912776927,0.08164196123147092,0.4047890535917902,"{0: (4, 5), 1: (1, 2, 3, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Ind', 'Con', 'UKIP', 'LD', 'Lab')}",0.26271379703534775,0.22399087799315856,0.35322404820314846,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'UKIP', 'SNP', 'SNP', 'LD', 'Lab')}",0.8123147092360319,0.053553781832003086,0.26669085887694566
133,scot-elex/7_cands\highland_2012_ward5.csv,7,"{1: 'Con', 2: 'Ind', 3: 'Lab', 4: 'Ind', 5: 'UKIP', 6: 'SNP', 7: 'LD'}",0.26369826336097896,0.3579526508836279,0.46198732910970325,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Lab',), 1: ('Con', 'Ind', 'Ind', 'UKIP', 'SNP', 'LD')}",0.3264421473824608,0.18814604868289395,0.27369623331608334,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'Lab', 'Ind', 'UKIP', 'SNP', 'LD')}",0.8329443147715905,0.04584861620540182,0.2604670651028858
